image_id,mean,variance,sd,mad,medad,lc,lp,percentile_25,percentile_75,contrast,dissimilarity,homogeneity,ASM,energy,correlation,class
mildDem0.jpg,46.27805397727273,2990.9429274629956,54.68951387115263,48.72185039580892,20.0,247,0.0,0.0,97.0,116.58617029714515,5.412339567992603,0.516659278454392,0.19600065975908507,0.44271961754488026,0.9835123064671051,MildDemented
mildDem1.jpg,70.1840034965035,6642.397359933555,81.50090404365804,73.39625411943278,29.0,255,0.002513111888111888,0.0,145.0,262.385536034446,8.299130470230011,0.489984564130509,0.19330148600584648,0.4396606486892436,0.9829815390765527,MildDemented
mildDem10.jpg,64.06454873251748,5748.955050025815,75.82186393136095,67.382374390908,29.0,254,0.002895541958041958,0.0,134.0,226.60946963107563,8.100703970092582,0.49255774681004777,0.19483559510463114,0.44140185217625805,0.9833159665341538,MildDemented
mildDem100.jpg,69.03144121503496,6395.771110444753,79.97356507274608,72.150253322015,30.0,255,0.002704326923076923,0.0,145.0,228.95690925276722,7.936287129501579,0.49494916547750534,0.19318347583957474,0.4395264222314453,0.9847961675833937,MildDemented
mildDem101.jpg,57.06935642482517,4265.908405376895,65.31392198740552,59.154433639237595,26.0,255,0.004452578671328671,0.0,118.0,194.5629822515475,6.56988270682632,0.5060783693870914,0.1945523639370069,0.4410809040720386,0.9796963456519193,MildDemented
mildDem102.jpg,69.80050808566433,6790.208591306534,82.40272198966812,73.62795496236446,31.0,255,0.002321896853146853,0.0,145.0,204.21736462734407,7.641463112260681,0.49485502101324064,0.19466223052080203,0.44120542893396275,0.9879489692954848,MildDemented
mildDem103.jpg,74.24393575174825,6920.136736607761,83.18735923569014,76.0411735809638,34.0,255,0.00275895979020979,0.0,150.0,233.77446621179115,8.031249173509423,0.4911540297731223,0.1940561119772743,0.4405180041465664,0.9852602614736589,MildDemented
mildDem104.jpg,70.1169416520979,6647.494710795109,81.53216979079552,73.44306139545141,31.0,255,0.0026223776223776225,0.0,145.0,227.1013951021887,7.868599069566699,0.4955976257976833,0.1942799541714223,0.4407719979438602,0.985671601117959,MildDemented
mildDem105.jpg,77.32342657342657,7338.265642192163,85.66367749631208,78.65068413339283,38.0,255,0.00352381993006993,0.0,159.0,259.32659881809377,7.982663940027123,0.48952321106020763,0.19218034132746442,0.4383837831483555,0.9842890580505577,MildDemented
mildDem106.jpg,72.00508085664336,6657.65365644014,81.59444623526862,74.12039550052971,34.0,255,0.0029228583916083915,0.0,149.0,253.6135829296254,7.74906835713773,0.49156131816503895,0.19290884393938695,0.4392138931538789,0.9832923304801469,MildDemented
mildDem107.jpg,71.82610358391608,6898.350004791717,83.0563062313255,74.73468204423486,31.0,255,0.0021853146853146855,0.0,149.0,231.99608111035195,7.86534164994373,0.49394930988827807,0.1940020530749087,0.44045664153797104,0.9858505231266312,MildDemented
mildDem108.jpg,70.70875218531468,6732.4146830146365,82.05129300026074,74.25614050563387,27.0,253,0.002021416083916084,0.0,145.0,222.5618229554384,7.768833712907508,0.49401445283390527,0.19412650377767018,0.4405978935238685,0.9861919474837388,MildDemented
mildDem109.jpg,62.61478365384615,5639.783098751272,75.09848932402883,66.00368111924884,29.0,254,0.002130681818181818,0.0,128.0,201.56256820479757,7.642346479842672,0.4958510235180463,0.19505774557721198,0.4416534224674501,0.985353204120245,MildDemented
mildDem11.jpg,70.81916520979021,6441.189162852078,80.25701939925304,73.39802202874567,30.0,255,0.0026223776223776225,0.0,148.0,260.48734417787637,7.971235370117938,0.49410435502957717,0.19456471249471316,0.4410949019142175,0.9821199806952547,MildDemented
